Nit|GESTOR|N°|COD. SUC|DEPARTAMENTO|CIUDAD / MUNICIPIO|"TIPOLOGIA (PROPIA/ALIADA)"|DANE|NOMBRE DE LA FARMACIA|DIRECCIÓN DE CONTACTO|TIPO DE ATENCIÓN FISICO/DOMICILIO|CANAL DOMICILIO|TELEFONO DE CONTACTO|HORARIO ATENCIÓN|DISPENSACIÓN DE MEDICAMENTOS REFRIGERADOS (S/N)|DISPENSACIÓN DE MEDICAMENTOS DE CONTROL ESPECIAL (S/N)|DISPENSACIÓN DE MEDICAMENTOS ALTO COSTO (S/N)|TUTELA (S/N)|NO PBS|PBS|COBERTURA|PLAN PREMIUM|ATENCION 24 HORAS (S/N)|DOMINGOS/ FESTIVOS(S/N)|NOVEDADES EN PUNTOS|LATITUD|LONGITUD|CAJAS
828002423|DISCOLMETS|373|41551_373|HUILA|PITALITO|PROPIA|41551|S.F PITALITO|CARRERA 1 # 10 - 21 -07 Barrio Agua Blanca|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00AM 12:00PM 2:00PM 5:00PM S 8:00AM 11:00AM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|11
800149695|CRUZ VERDE|374|47555_374|MAGDALENA|PLATO|ALIADA|47555|DROGAS LA ECONOMIA NO 08|CALLE 10 NO. 15 06|PUNTO FÍSICO|NO APLICA|18000910545|L a V 8:00 AM 6:00 PM S 8:00 AM 06:00 PM D F 8:00 AM 1:00 PM|SI|NO|SI|NO|NO|SI|PBS|NO|NO|SI||SD|SD|
900979320|MEDISFARMA|375|19001_375|CAUCA|POPAYÁN|PROPIA|19001|DISPENSARIO_ POPAYÁN_M24|CRA 7 21N 53 EDIF GUADALUPE CIUDAD JARDIN|PUNTO FÍSICO|NO APLICA|3135598947|L-V 7:00AM A 7:00PM SAB 7:00AM - 3:00AM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||24.552.122.823.450.700.00|-7,65942E+14|5
900979320|MEDISFARMA|375|19001_375|CAUCA|POPAYÁN|PROPIA|19001|DISPENSARIO_ POPAYÁN_M85|CALLE 7B # 17-42 ESMERALDA|PUNTO FÍSICO|NO APLICA|3135598947|L-V 7:00AM A 5:00PM SAB. 7:00AM - 3:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||2.442.389.745.715.310.00|-7,66163E+14|4
900979320|MEDISFARMA|375|19001_375|CAUCA|POPAYÁN|PROPIA|19001|DISPENSARIO_ POPAYÁN_N197|CALLE 20 21-75 B/ LA ESPERANZA|PUNTO FÍSICO|NO APLICA|3178900882|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|3
800149695|CRUZ VERDE|376|19001_376|CAUCA|POPAYÁN|PROPIA|19001|CRUZ VERDE POPAYÁN|CARRERA 9 # 17 AN 87 LOCAL 3|PUNTO FÍSICO|NO APLICA|18000910545|L a S 7:00 am 9:00 pm D F 8:00 am 6:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI||SD|SD|
800149695|CRUZ VERDE|377|19001_377|CAUCA|POPAYÁN|PROPIA|19001|CRUZ VERDE CAMPANARIO|CARRERA 9 # 24 A NORTE LOCAL 128 CENTRO COMERCIAL CAMPANARIO|PUNTO FÍSICO|NO APLICA|18000910545|L a D 8:00 Am 8:00 Pm|SI|SI|NO|NO|NO|SI|PBS|NO|NO|SI||SD|SD|
800149695|CRUZ VERDE|378|19001_378|CAUCA|POPAYÁN|PROPIA|19001|CRUZ VERDE TORINO|CARRERA 8 # 17 N 15|PUNTO FÍSICO|NO APLICA|18000910545|L a S 6:00 am 8:00 pm D F 9:00 am 5:00 pm|SI|SI|NO|NO|NO|SI|PBS|SI|NO|SI||SD|SD|
800149695|CRUZ VERDE|379|19001_379|CAUCA|POPAYÁN|PROPIA|19001|CRUZ VERDE ANTONIO NARIÑO|CARRERA 9 # 17N 79|PUNTO FÍSICO|NO APLICA|18000910545|L a S 6:00 am 8:00 pm D F 9:00 am 5:00 pm|NO|NO|NO|NO|NO|SI|PBS|NO|NO|SI||SD|SD|
828002423|DISCOLMETS|561|85139_561|CASANARE|MANI|PROPIA|85139|S.F MANI|CARRERA 3 #17-58 B CENTRO|PUNTO FÍSICO|NO APLICA|3174302098|L V 8:00 AM 5:00 PM S 8:00 AM 11:00 AM|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|2
900331412|GENHOSPI|382|52560_382|NARIÑO|POTOSI|ALIADA|52560|ALIADA_DROGUERIA VIDA SEGURA|CARRERA 5 # 6 – 87 BARRIO LA INMACULADA POTOSI|PUNTO FÍSICO|3225862577|3225862577|L V 8:00-12:00 am-2:00pm-6:00 pm S 8:00 12:00 Pm|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||80589017|7757453538|1
892300678|​ETICOS|383|20570_383|CESAR|PUEBLO BELLO|PROPIA|20570|DISPENSARIO_LA ECONOMIA DROGUERIA 10152- D 3109|CARRERA 9 # 13- 26|PUNTO FÍSICO|NO APLICA|3188568981|L a V 8:00AM A 12:00 M Y 2:00PM A 6:00 PM S 8:00 AM A 2:00 PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
900331412|GENHOSPI|384|52573_384|NARIÑO|PUERRES|ALIADA|52573|ALIADA_GENHOSPI _PUERRES|CRA 4 # 1 - 285 BARRIO LA CRUZ|PUNTO FÍSICO|NO APLICA|6027316719|L V 8:00 am -12:00 pm 2:00 pm- 5:00pm S 8:00am- 1:00pm|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||879992621|7750321176|1
828002423|DISCOLMETS|385|86568_385|PUTUMAYO|PUERTO ASÍS|ALIADA|86568|S.F PTO ASÍS|CALLE 10 KRA 28 BARRIO ALLENDE|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 7:00am 4:00pm S 8:00am 11:00am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Cenit. 15 de noviembre. Cruz Verde Salitre|46485576|741066284|1
828002423|DISCOLMETS|386|86569_386|PUTUMAYO|PUERTO CAICEDO|ALIADA|86569|CONV_PTO CAICEDO|CALLE 2 # 5 -20 B/ PALERMO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 7:00am 4:00pm S 8:00am 11:00am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||46972293|740774607|1
828002423|DISCOLMETS|387|99001_387|VICHADA|PUERTO CARREÑO|ALIADA|99001|S.F PTO CARREÑO|Carrera 11 # 11-04 Barrio las Acacias|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 1:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||46342366|741160124|3
800149695|CRUZ VERDE|388|8573_388|ATLANTICO|PUERTO COLOMBIA|ALIADA|8573|DISPENS NO 3134 PUERTO CBIA(FT 10720)|CALLE 2B # 4 26|PUNTO FÍSICO|NO APLICA|18000910545|L a V 8:00 AM 5:00PM S 8:00AM 1:00 PM|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO||46735929|741434148|
828002423|DISCOLMETS|389|50568_389|META|PUERTO GAITÁN|PROPIA|50568|S.F PTO GAITAN|CLL 15 # 7-15 B/GALAN|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00AM A 5:00 PM S 8:00 AM 11:00 AM|SI|NO|SI|SI|SI|NO|NO PBS|SI|NO|SI||47373126|7408449|2
800149695|CRUZ VERDE|390|50568_390|META|PUERTO GAITÁN|ALIADA|50568|DISCOLMEDICA PUERTO GAITAN|CALLE 15 # 7 15|PUNTO FÍSICO|NO APLICA|18000910545|L a V 8:00AM 5:00PM S 8:00AM 11:00 AM|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||47043629|740536503|
828002423|DISCOLMETS|391|86571_391|PUTUMAYO|PUERTO GUZMÁN|ALIADA|86571|CONV_PTO GUZMAN|CARRERA 2 # 5-44 CENTRO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 7:00am - 12:00 Pm 1:30pm a 4:30pm S 8:00am - 11:00am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||46360402|740733738|1
828002423|DISCOLMETS|392|86573_392|PUTUMAYO|PUERTO LEGUÍZAMO|ALIADA|86573|CONV_PUERTO LEGUÍZAMO|CARRERA 2 CALLE 8 - 9 BARRIO PROGRESO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 7:00am - 12:00Pm 1:30pm 4:30pm S 8:00am - 11:00am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||46344972|741140913|1
828002423|DISCOLMETS|393|50573_393|META|PUERTO LÓPEZ|PROPIA|50573|S.F PTO LOPEZ|CARRERA 5 # 6 - 64 Barrio Centro|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|NO|NO PBS|SI|NO|SI||45855367|741002882|2
800149695|CRUZ VERDE|394|50573_394|META|PUERTO LÓPEZ|ALIADA|50573|DISCOLMEDICA PUERTO LOPEZ|CL 5# 6 – 64|PUNTO FÍSICO|NO APLICA|18000910545|L a V 8:00 AM 5:00 PM S 8 AM 11:00 AM|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||46943737|740553901|
900249425|PHARMASAN|395|68573_395|SANTANDER|PUERTO PARRA|ALIADA|68573|ALIADA_MEDIFARM|CARRERA 6 # 5 - 30|PUNTO FÍSICO|NO APLICA|18000423739|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||6.685278856|-73.9576126|1
828002423|DISCOLMETS|397|18150_397|CAQUETÁ|CARTAGENA DEL CHAIRA|ALIADA|18150|CONV_CARTAGENA DEL CHAIRA|CALLE 4 # 3-49 CENTRO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|SI||46186634|741351901|1
800149695|CRUZ VERDE|398|18592_398|CAQUETÁ|PUERTO RICO|ALIADA|18592|MEDISFARMA PUERTO RICO|CARRERA 7# 5 10 BARRIO LAS AMERICAS|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00AM 5:00PM S 8:00AM 11:00AM|SI|NO|NO|NO|NO|SI|PBS|NO|NO|NO||45779008|741302354|
900057926|MEDICINA Y TECNOLOGIA EN SALUD MYT|399|81591_399|ARAUCA|PUERTO RONDÓN|PROPIA|81591|FARMACIA MYT SEDE PUERTO RONDON|CARRERA 4 # 5 4 BARRIO VÍA AEROPUERTO|PUNTO FÍSICO|NO APLICA|3204912893|L a V 7:00 am 12:00 Pm 2:00pm 6:00pm S 8:00aM 11:00 am|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||46542538|740545459|2
900249425|PHARMASAN|400|54553_400|NORTE DE SANTANDER|PUERTO SANTANDER|PROPIA|54553|PHARMASAN_PUERTO SANTANDER|CALLE 4 # 0 – 69 BARRIO EL BOSQUE|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||8.3650055|-72.4101677|2
900249425|PHARMASAN|401|68575_401|SANTANDER|PUERTO WILCHES|PROPIA|68575|PHARMASAN_PUERTO WILCHES|CALLE 6 # 3 62 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 12:00 m - 2:00 pm a 4:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||7.398198257|-73.8354696|3
900331412|GENHOSPI|402|52585_402|NARIÑO|PUPIALES|ALIADA|52585|ALIADA_DROGUERIA SAN RAFAEL|CRA 4 # 5 68 CENTRO|PUNTO FÍSICO|NO APLICA|6027316719|L V 8:00-12am 2:00pm - 6:00 pm S 3:00pm-7:00 Pm|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||870896236|7764113185|1
900716566|INSUMEDIC|403|25592_403|CUNDINAMARCA|QUEBRADANEGRA|ALIADA|25592|ALIADA_DROGUERÍA Y FARMACIA JM|CARRERA 3 # 3 65 QUEBRADANEGRA|PUNTO FÍSICO|NO APLICA|3208278060|L V 8:00 a 1:00 y 2:00 a 5:00. S 8:00am a 12:00m|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||5° 7' 4''|5.11778|1
900994906|HUMSALUD|404|27001_404|CHOCÓ|QUIBDÓ|PROPIA|27001|SEDE LA 5TA|CARRERA 5 #28-46 BARRIO CESAR CONTÓ|PUNTO FÍSICO|NO APLICA|6044310294 EXT 123|L a V 07:00 AM 6:00 PM S 7:00 AM 1:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|1
900994906|HUMSALUD|404|27001_404|CHOCÓ|QUIBDÓ|PROPIA|27001|SEDE DEL CARRASQUILLA|CALLE 27 # 7 - 34 BARRIO SILENCIOSO|PUNTO FÍSICO|NO APLICA|6044310294 EXT 103|L a V 07:00 AM 6:00 PM S 7:00 AM 1:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|1
900994906|HUMSALUD|406|27580_406|CHOCÓ|RÍO IRO|ALIADA|27580|DROGUERIA L.BYM|SANTA RITA DE IRO / BARRIO ROSARIO|PUNTO FÍSICO|NO APLICA|6046713652|L V 7:00 AM 5:00 PM S 7:00 AM 1:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||46159471|741522408|1
900994906|HUMSALUD|407|27600_407|CHOCÓ|RÍO QUITO|ALIADA|27600|DROGUERÍA Y MEDICAMENTOS L Y E|FRENTE CASA DE LA CULURA / BARRIO SAN JOSE|PUNTO FÍSICO|NO APLICA|6046713652|L V 7:00 AM 5:00 PM S 7:00 AM 1:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||459308|740922706|1
892300678|​ETICOS|408|44001_408|LA GUAJIRA|RIOHACHA|PROPIA|44001|DISPENSARIO ETICOS NO 3202|CALLE 10 No. 12 - 82|PUNTO FÍSICO|NO APLICA|6053302424|L V 7:00 am 5:00 pm S 8:00 am 12:00 pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||72903797|11546274|
890985122|COHAN|410|5615_410|ANTIOQUIA|RIONEGRO|PROPIA|5615|SF COHAN_RIONEGRO|CLL. 52 # 45 70 CENTRO COMERCIAL RIONEGRO PLAZA LOCAL 2022|PUNTO FÍSICO|NO APLICA|3112481553|L a V 7:00 AM 5:00 PM S 8:00 AM 12:00 M|SI|SI|SI|SI|SI|NO|NO PBS|NO|NO|NO||. 6.156289055214219|. -75.37064370540257|22
800149695|CRUZ VERDE|411|5615_411|ANTIOQUIA|RIONEGRO|ALIADA|5615|DROGUERÍA TODO EN SAN NICOLAS|CALLE 38 # 54A 35 LOCAL 107|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:30AM 7:30 PM S 8:00 AM 05:00PM|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO||47040293|741057998|
800149695|CRUZ VERDE|412|5615_412|ANTIOQUIA|RIONEGRO|PROPIA|5615|CRUZ VERDE CENTRO RIONEGRO|CARRERA 51 # 48 28|PUNTO FÍSICO|NO APLICA|18000910545|L a S 8:00 am 8:00 pm D F 9:00 am a6:00 Pm|NO|SI|NO|SI|NO|SI|PBS|NO|NO|SI||4580255|74114805|
890985122|COHAN|410|5736_410|ANTIOQUIA|SEGOVIA|PROPIA|5736|SF COHAN_SEGOVIA|CARRERA 49 # 50 - 28 Ed. La Cascada 2° piso|PUNTO FÍSICO|NO APLICA|3136883636|L a V 7:00 AM A 5:00 PM S 8:00 AM A 12:00 M|SI|SI|SI|SI|SI|NO|NO PBS|SI|NO|NO||. 7.081574462857478|. -74.70036481795483|4
828002423|DISCOLMETS|413|41615_413|HUILA|RIVERA|PROPIA|41615|S.F RIVERA|Calle 5 # 6-24 barrio centro|PUNTO FÍSICO|NO APLICA|3165295754|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Para usuarios EPS el servicio de dispensación se brinda de Lunes a Sabado|46976113|740538683|2
900249425|PHARMASAN|414|68655_414|SANTANDER|SABANA DE TORRES|PROPIA|68655|PHARMASAN_SABANA DE TORRES|CALLE 15 # 13 25 BARRIO 20 DE JULIO|PUNTO FÍSICO|NO APLICA|18000423739|L - V 8:00 am a 12:00 m - 1:00 pm a 4:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO|Inicia servicios de dispensación a usuarios EPS Sanitas provenientes de sucursal Cruz Verde Cedro Bolivar|7.4065422|-73.5713181|2
800149695|CRUZ VERDE|415|8634_415|ATLANTICO|SABANAGRANDE|ALIADA|8634|DISPENSARIO 3141|CARRERA 6 # 9 102 L 2|PUNTO FÍSICO|NO APLICA|18000910545|L a V 8:00 am 6:00 pm S 8:00am 1:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||4212584|69937524|
828002423|DISCOLMETS|561|85125_561|CASANARE|HATO COROZAL|ALIADA|85125|CONV_HATO COROZAL|Calle 12 #6-68 Drogueria El Regalo|PUNTO FÍSICO|310234049|310234049|L V 8 AM A 12 PM Y 2 PM A 5 PM S 8 AM A 11 AM|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|1
800149695|CRUZ VERDE|417|08638_417|ATLANTICO|SABANALARGA|ALIADA|8638|FARMACIA 3152|CALLE 19 # 19 55 L2|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00 AM 5:00 PM|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||6337908|75559766|
800149695|CRUZ VERDE|419|05631_419|ANTIOQUIA|SABANETA|ALIADA|5631|DROPOPULAR S.A BOTICA JUNIN SABANETA|CARR. 45 NO. 72 SUR 112|PUNTO FÍSICO|NO APLICA|18000910545|24 HORAS|SI|SI|SI|SI|NO|SI|PBS|NO|SI|SI||6171751|75587757|
828002423|DISCOLMETS|420|15835_420|BOYACÁ|TURMEQUE|PROPIA|15835|S.F TURMEQUE|CARRERA 5 # 3 - 69|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00 AM -12:00 PM 2:00 PM - 6:00PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||6171605|75609453|1
828002423|DISCOLMETS|422|41660_422|HUILA|SALADOBLANCO|ALIADA|41660|CONV_SALADOBLANCO|CRA 6 # 3-60 FRENTE A BOMBEROS|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:30pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||6223416|75575071|1
900249425|PHARMASAN|423|54660_423|NORTE DE SANTANDER|SALAZAR|PROPIA|54660|PHARMASAN_SALAZAR|CARRERA 4 # 6 - 37 BARRIO CHAPINERO|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||7.772747824|-72.8676996|2
828002423|DISCOLMETS|424|15646_424|BOYACÁ|SAMACA|PROPIA|15646|S.F SAMACA|CARRERA 4 # 5-48 LOCAL 101 URBANIZACIÓN PARAISO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm. S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Dispensa unicamente a usuarios Plan Premium. Recibe el servicio de la sucursal Cruz Verde Punto Clave|6226362|75569449|1
900331412|GENHOSPI|425|52678_425|NARIÑO|SAMANIEGO|PROPIA|52678|SF GENHOSPI_SAMANIEGO|BARRIO ORIENTAL CRA 3 CALLE 4 27|PUNTO FÍSICO|NO APLICA|318 6319573|L J 8:00- 1:00pm 2:00 Pm -5:00pm V 8:00-1:00 pm -2 pm - 4:30pm S 8:00-12:00 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1338640598|7759248433|2
828002423|DISCOLMETS|426|41668_426|HUILA|SAN AGUSTÍN|PROPIA|41668|S.F SAN AGUSTIN|CALLE 1ª # 7 – 68 – BRR NUEVA ALIANZA|PUNTO FÍSICO|NO APLICA|3108704336|L V 8:00 AM 6:00 PM S 8:00 a 11:00 am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|1
892300678|​ETICOS|428|88001_428|SAN ANDRES Y PROVIDENCIA|SAN ANDRES Y PROVIDENCIA|PROPIA|88001|DISPENSARIO ETICOS SAN ANDRES|CENTRO AV LAS AMERICAS BAJOS HOTEL HERNANDO HENRY LOCAL 4 CONTACTO CEL|PUNTO FÍSICO|NO APLICA|18000915356|L V 8:00 AM 6:00 PM S 8:00AM 5:00 PM D F 8:00 AM 12:00 PM|SI|NO|SI|SI|SI|NO|NO PBS|SI|NO|SI|Dispensación NO PBS( Solo se dispensará medicamentos PBS a usuarios que simultáneamente con fórmulas No PBS tengan formulas PBS) Dispensacion MCE unicamente a Usuarios EPS|110013038|748013051|
800149695|CRUZ VERDE|429|88001_429|SAN ANDRES Y PROVIDENCIA|SAN ANDRES Y PROVIDENCIA|PROPIA|88001|CRUZ VERDE SAN ANDRES|AVENIDA ATLÁNTICO # 2 30|PUNTO FÍSICO|NO APLICA|18000910545|L a S 7:00 am 10:00 pm D F 9:00 am 6:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI||10960759|74793769|
800149695|CRUZ VERDE|430|88001_430|SAN ANDRES Y PROVIDENCIA|SAN ANDRES Y PROVIDENCIA|PROPIA|88001|CRUZ VERDE AV AMERICAS|AV AMERICAS # 3 136|PUNTO FÍSICO|NO APLICA|18000910545|L a S 7:00 am 9:00 pmD F 8:00 am 8:00 pm|SI|NO|SI|SI|NO|SI|PBS|NO|NO|SI|Traslada Servicios de Dispensación Cerrejon a sucursal 630 Cruz Verde Luxury|11004429|74817722|
900249425|PHARMASAN|431|68669_431|SANTANDER|SAN ANDRES|PROPIA|68669|PHARMASAN_SAN ANDRES|CARRERA 5 # 5 51 BARRIO SOCORRO|PUNTO FÍSICO|NO APLICA|3125894864|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO|Unicamente dispensación de medicamentos PBS que requieran código de autorización. medicamentos de control especial (PBS) y medicina prepagada. Para convenio Cerrejón el servicio esta habilitado en los horarios en los que Cruz Verde Iberoamerica no este habilitado.|6.81278|-72.8481|2
900331412|GENHOSPI|432|52685_432|NARIÑO|SAN BERNARDO|ALIADA|52685|ALIADA_DROGUERIA MUÑOZ|FRENTE CENTRO DE SALUD|PUNTO FÍSICO|NO APLICA|6027316719|L V 7:00am - 12:00pm 2:00 pm -6:00 Pm S7:00 am- 1:00 Pm|NO|SI|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO|Dispensación MCE unicamente a Usuarios EPS.|1515850408|7704543498|1
900249425|PHARMASAN|433|54673_433|NORTE DE SANTANDER|SAN CAYETANO|PROPIA|54673|PHARMASAN_SAN CAYETANO|Carrera 4 # 1 - 09 Barrio La Playa|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO|Dispensa unicamente medicamentos PBS que NO requieran volante de autorización.|7.847872195|-72.609712|2
892300678|​ETICOS|434|20750_434|CESAR|SAN DIEGO|PROPIA|20750|DISPENSARIO_LA ECONOMIA DROGUERIA NO 10090 D-3114|CALLE 4 # 4-81 LOCAL 1 -2|PUNTO FÍSICO|NO APLICA|3182056394|L a V 8:00AM A 6:00PM S 8:00AM A 6:00PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
900249425|PHARMASAN|435|68679_435|SANTANDER|SAN GIL|PROPIA|68679|PHARMASAN_SAN GIL|CARRERA 7A # 15 03|PUNTO FÍSICO|https://solicitudes.pharmasan.net/|3125895132|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||6.550778765|-73.1188791|6
900249425|PHARMASAN|436|68682_436|SANTANDER|SAN JOAQUIN|ALIADA|68682|ESE SAN JOAQUIN|CARRERA 5 # 1 44.|PUNTO FÍSICO|NO APLICA|18000423739|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||6.459879823|-72.8547188|1
900249425|PHARMASAN|437|68684_437|SANTANDER|SAN JOSE DE MIRANDA|PROPIA|68684|PHARMASAN_SAN JOSE DE MIRANDA|CARRERA 4 # 5 69|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||6.629400185|-72.7397642|2
828002423|DISCOLMETS|438|15879_438|BOYACÁ|VIRACACHA|ALIADA|15879|CONV_VIRACACHA|CALLE 6 # 5 - 16 ESE CENTRO DE SALUD|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00 AM 12:00 PM 2:00 PM 5:00 PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||104203505|755343113|1
800149695|CRUZ VERDE|439|18610_439|CAQUETÁ|SAN JOSE DEL FRAGUA|ALIADA|18610|MEDISFARMA San Jose Del Fragua|Calle 5 # 5-71 Barrio Centro|PUNTO FÍSICO|NO APLICA|18000910545|L a V 07:00AM 12:00PM 1:00 PM 5:00PM S 8:00AM 11:00AM|SI|NO|NO|NO|NO|SI|PBS|NO|NO|NO||103910062|754799637|
892300678|​ETICOS|441|44650_441|LA GUAJIRA|SAN JUAN DEL CESAR|PROPIA|44650|DISPENSARIO ETICOS NO 3075|CALLE 1 # 6 - 22 LOCAL 2|PUNTO FÍSICO|NO APLICA|3175564665|L a V 77:00AM A 6:00PM S 8:00 am 12:00 pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||73004535|10767664|
892300678|​ETICOS|441|44650_441|LA GUAJIRA|SAN JUAN DEL CESAR|PROPIA|44650|DISPENSARIO ETICOS NO 5052|CALLE 5 NO 5-03|PUNTO FÍSICO|NO APLICA|6057742179|L a V 8:00 AM A 6:00 PM S 8:00 am 3:00 pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||||
900331412|GENHOSPI|442|52687_442|NARIÑO|SAN LORENZO|PROPIA|52687|SF GENHOSPI_SAN LORENZO|CALLE 3 # 3 32 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|6027316719|L J :8:00-1:00 pm 2:00pm-5:00pm V 8:00- 1:00pm -2 pm - 4:30pm S 8:00-12:00 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||1°30'08.8"N|77°12'56.1"W|1
